"state","year","pregnancyratelt15","pregnancyrate1517","pregnancyrate1819","pregnancyrate1519","pregnancyratelt20","pregnancyrate2024","pregnancyrate2529","pregnancyrate3034","pregnancyrate3539","pregnancyrate40plus","pregnancieslt15","pregnancies1517","pregnancies1819","pregnancies1519","pregnancieslt20","pregnancies2024","pregnancies2529","pregnancies3034","pregnancies3539","pregnancies40plus","miscarriageslt15","miscarriages1517","miscarriages1819","miscarriages1519","miscarriageslt20","miscarriages2024","miscarriages2529","miscarriages3034","miscarriages3539","miscarriages40plus","populationlt15","population1517","population1819","population1519","populationlt20","population2024","population2529","population3034","population3539","population40plus","population1544","pregnancyratetotal","miscarriagestotal","pregnanciestotal","notes","versiondate"
"US",2009,6,34.1,105.9,63.7,64.9,155,163.3,136,66.1,16.9,12230,216350,472290,688640,700870,1621160,1709700,1333080,680810,177940,1570,30960,68890,99860,101430,238830,261500,208030,104990,26510,2039626,6344004,4460567,10804571,10804571,10459413,10466871,9800559,10292169,10549441,62373024,99.8,941290,6223560,""," 1 Mar 2021"
"US",2010,5.5,30.3,96.8,57.7,58.8,145,158.2,133.8,66,17,11050,190200,427790,617990,629030,1540810,1657840,1340160,665450,178910,1410,27220,62390,89610,91020,226590,253780,209300,102760,26700,2022622,6282084,4421121,10703205,10703205,10629216,10482126,10016775,10085444,10503896,62420662,96.3,910140,6012200,""," 1 Mar 2021"
"US",2011,4.8,26.7,89.3,52.4,53.4,137.6,155.9,133.6,67.1,17.2,9680,165810,386830,552640,562320,1493480,1642590,1368060,660370,181820,1240,23760,56460,80220,81460,219880,251830,214070,102200,27120,2020511,6205499,4333513,10539012,10539012,10855607,10535916,10240567,9843032,10577579,62591713,94.4,896570,5908650,""," 1 Mar 2021"
"US",2012,4.4,24,83.3,48.3,49.1,132.6,154.4,134.1,68.3,17.2,8820,147130,355330,502460,511280,1464720,1630600,1398880,667950,182150,1140,21230,52210,73440,74580,216500,250410,219300,103660,27230,2020770,6141182,4267323,10408505,10408505,11043233,10562959,10427958,9785086,10572856,62800597,93.2,891680,5855590,""," 1 Mar 2021"
"US",2013,3.6,20.8,76.2,43.4,44.1,127.6,152.1,134.2,68.9,17,7350,126880,321550,448440,455780,1420930,1617910,1421980,677750,178840,950,18340,47260,65590,66540,210700,248970,223540,105600,26950,2027450,6108098,4221362,10329460,10329460,11131494,10635121,10599838,9831574,10493646,63021133,91.6,882310,5773190,""," 1 Mar 2021"
"US",2014,3.1,18.5,70,39.4,40,124.3,152.4,137.5,71.2,17.3,6340,113270,291520,404790,411130,1385960,1647230,1471960,709460,178760,830,16370,43070,59440,60270,206230,253870,232090,110750,27020,2067872,6116088,4162186,10278274,10278274,11147661,10805274,10706128,9958412,10342482,63238231,91.8,890230,5804500,""," 1 Mar 2021"
"US",2015,2.7,16.7,65.2,36.1,36.7,120.4,150.3,138.3,72.1,17.7,5550,102730,269410,372140,377680,1327860,1656470,1488450,732990,179940,730,14900,39810,54710,55450,198030,255340,234830,114640,27340,2047705,6167051,4131436,10298487,10298487,11032073,11017889,10759408,10164245,10142727,63414829,90.9,885630,5763400,""," 1 Mar 2021"
"US",2016,2.5,15,60.2,33.1,33.6,115.3,146.9,139.1,72.7,18.2,5070,93090,248650,341740,346810,1252740,1653760,1506470,756170,180600,670,13440,36700,50140,50810,186970,254810,237960,118510,27530,2006781,6196765,4133035,10329800,10329800,10868770,11257534,10829130,10396533,9910658,63592425,89.6,876580,5696540,""," 1 Mar 2021"
"US",2017,2.2,13.6,56.9,31,31.4,111.3,141.8,136.6,72.3,18.5,4460,83680,235810,319490,323950,1195120,1623710,1483990,765890,182500,580,12020,34690,46720,47290,178170,249750,234170,120060,27880,2021482,6175125,4141825,10316950,10316950,10736534,11447733,10864243,10588771,9857321,63811552,87.4,857330,5575150,""," 1 Mar 2021"
"UT",1988,4.9,44.4,111.7,72.3,73.3,214,216.6,129.6,56.6,13.6,70,1880,3350,5230,5300,14350,15590,9210,3240,620,NA,280,500,780,790,2270,2510,1490,520,100,14916,42336,29969,72305,72305,67033,71968,71072,57247,45977,385602,125.3,7670,48320,""," 1 Mar 2021"
"UT",1992,5.8,36.9,108,64.6,65.9,198.9,200.4,130.4,54.9,13,110,1900,3570,5480,5580,15280,14100,9380,3730,740,10,290,550,850,860,2440,2280,1520,600,120,18389,51643,33065,84708,84708,76840,70378,71901,68000,57309,429136,113.8,7820,48820,""," 1 Mar 2021"
"UT",1996,4.4,32.7,91,57.5,58.3,186,212.8,132.4,54.6,12.1,90,2030,4150,6180,6270,17160,16630,9720,4110,840,10,320,650,970,980,2760,2700,1570,660,130,20077,61970,45655,107625,107625,92287,78175,73388,75262,69728,496465,110.3,8800,54740,""," 1 Mar 2021"
"UT",2000,3.8,29.1,80.3,51.9,52.6,174.7,221.2,147.7,61,13.2,70,1760,3900,5670,5740,19870,18920,10650,4530,980,10,280,620,890,900,3210,3090,1740,730,150,19122,60486,48619,109105,109105,113713,85514,72066,74162,74209,528769,114.7,9820,60670,""," 1 Mar 2021"
"UT",2005,3.9,22.1,70.3,42.8,43.5,162.2,229.9,152.7,69.3,14.2,80,1320,3150,4460,4540,19090,22970,13120,5060,1060,10,200,490,690,710,3080,3760,2140,810,170,19353,59611,44771,104382,104382,117683,99886,85921,72990,74655,555517,118.5,10670,65840,""," 1 Mar 2021"
"UT",2006,2.3,22.9,78.6,46.5,47,167.5,226.9,157,68.3,14.4,40,1390,3500,4890,4930,19380,23930,13820,5230,1060,NA,220,550,760,770,3120,3910,2260,850,170,19622,60520,44541,105061,105061,115729,105473,88019,76585,73748,564615,121.1,11080,68360,""," 1 Mar 2021"
"UT",2007,2.5,25.3,81.6,49.2,49.7,168.8,223.7,159.6,68.7,15.8,50,1560,3700,5250,5300,19220,24540,14780,5500,1160,NA,240,580,820,830,3100,4010,2420,890,180,19882,61412,45314,106726,106726,113820,109680,92611,80095,73337,576269,122.3,11420,70490,""," 1 Mar 2021"
"UT",2008,2.8,25.3,78,47.9,48.4,166,221.3,158.3,68,16.2,60,1560,3630,5190,5240,18790,24640,15550,5630,1180,NA,240,570,810,820,3030,4020,2540,910,180,19688,61754,46464,108218,108218,113211,111343,98229,82830,73048,586879,121,11510,71030,""," 1 Mar 2021"
"UT",2009,3,21.9,69.1,42.2,42.8,153.9,210.3,157.5,67.8,15.5,60,1360,3240,4600,4660,17410,23540,16180,5800,1140,NA,210,510,720,730,2800,3850,2650,940,180,20834,62052,46900,108952,108952,113133,111907,102736,85505,73799,596032,115.3,11150,68720,""," 1 Mar 2021"
"UT",2010,2.5,19.1,64.1,38.1,38.6,142.7,205.6,152.1,66.5,16.5,50,1200,2950,4150,4200,16210,22800,16190,5870,1250,NA,190,470,650,660,2610,3730,2650,950,200,21214,62812,46031,108843,108843,113628,110902,106419,88185,76189,604166,110.1,10800,66530,""," 1 Mar 2021"
"UT",2011,2.1,15.5,58.5,33,33.4,130.9,205.1,151.9,66.7,15.2,50,980,2550,3530,3580,15310,22320,16590,6030,1210,NA,150,400,550,560,2470,3650,2720,980,190,21812,63486,43520,107006,107006,116965,108782,109212,90404,79261,611630,106.3,10570,65030,""," 1 Mar 2021"
"UT",2012,1,14.2,59.4,32,32.2,125.9,208.7,150.8,69.5,15.9,20,920,2510,3420,3450,15130,22190,16690,6540,1300,NA,140,390,540,540,2440,3640,2740,1060,200,22284,64657,42208,106865,106865,120106,106298,110642,94178,81670,619759,105.3,10610,65290,""," 1 Mar 2021"
"UT",2013,1.2,12.1,54.6,28.7,29,121.3,204.4,153.9,69.3,15.2,30,800,2320,3120,3150,14790,21480,17110,6830,1280,NA,120,360,490,490,2380,3520,2800,1110,200,23049,66089,42470,108559,108559,122003,105105,111164,98541,84021,629393,102.7,10510,64640,""," 1 Mar 2021"
"UT",2014,1.3,11,52.9,27.1,27.3,118.9,203.1,153.7,70.6,15.7,30,740,2240,2980,3010,14600,21430,17010,7230,1350,NA,120,350,470,470,2360,3510,2790,1180,220,23825,67775,42329,110104,110104,122795,105556,110670,102391,85879,637395,101.4,10530,64640,""," 1 Mar 2021"
"UT",2015,0.8,9.6,49.5,24.8,25,112.6,202.2,155.5,70.2,16,20,670,2130,2810,2820,13810,21740,16980,7480,1410,NA,110,330,440,440,2220,3560,2790,1220,220,23939,69865,43100,112965,112965,122606,107541,109244,106546,87881,646783,99.3,10460,64240,""," 1 Mar 2021"
"UT",2016,0.9,8.6,43.6,22,22.1,111.7,189.2,156.9,70.7,16.6,20,620,1930,2550,2570,13690,21280,17080,7790,1510,NA,100,300,400,400,2200,3480,2800,1270,240,24227,71803,44358,116161,116161,122561,112469,108873,110144,90557,660765,96.7,10400,63910,""," 1 Mar 2021"
"UT",2017,1.1,8.2,42.8,21.5,21.8,106.4,175.7,150.8,66,16.6,30,600,1960,2560,2590,13200,20560,16270,7430,1570,NA,90,300,400,400,2120,3360,2670,1210,250,25044,73139,45893,119032,119032,124080,117036,107874,112609,94768,675399,91.2,10020,61620,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"VA",1988,18.1,69,149.3,103.7,106.7,177.1,158,105.3,43.7,9,670,8780,14450,23230,23900,45330,44600,29220,10960,1990,80,1120,1920,3040,3120,6450,6710,4460,1630,280,36973,127254,96814,224068,224068,255929,282389,277598,250958,221925,1512867,103.1,22650,156020,""," 1 Mar 2021"
"VA",1992,15.9,62.3,154.2,100.6,103.8,179.9,160,112.1,49.1,10,640,7340,13010,20350,20990,44310,44070,33010,13680,2520,80,1000,1800,2800,2880,6300,6600,5060,2050,360,40000,117888,84391,202279,202279,246278,275339,294353,278546,251910,1548705,102.4,23250,158580,""," 1 Mar 2021"
"VA",1996,11.3,53.6,136.5,87,89.3,162.7,147.6,113,52.4,11.3,510,7000,12000,19010,19520,36260,38520,33320,15800,3110,70,960,1670,2630,2700,5200,5780,5160,2410,450,44910,130654,87910,218564,218564,222848,260901,294853,301224,275779,1574169,93.1,21720,146520,""," 1 Mar 2021"
"VA",2000,8.4,38.1,119.8,71.7,73.4,166.2,158,128.9,60.7,13.9,400,5300,11650,16950,17350,38850,38650,34840,18620,4180,50,750,1670,2420,2470,5640,5840,5420,2870,620,47543,139201,97195,236396,236396,233730,244627,270237,306842,300723,1592555,95.7,22860,152480,""," 1 Mar 2021"
"VA",2005,5.8,29.7,103.6,59.7,60.8,155.5,165.2,136.7,70.6,16.5,310,4610,10990,15600,15910,41240,41150,35690,19970,5160,40,650,1570,2220,2260,6000,6250,5580,3110,770,52530,155414,106040,261454,261454,265247,249123,261047,282637,313150,1632658,97.5,23970,159120,""," 1 Mar 2021"
"VA",2006,6.1,29,104.5,59.6,60.7,158,170.1,141.9,72.6,16.3,310,4590,11280,15870,16190,42510,43770,36110,20620,5030,40,660,1610,2270,2310,6190,6640,5640,3200,750,51341,158581,107947,266528,266528,269078,257285,254555,283902,308921,1640269,100.1,24730,164220,""," 1 Mar 2021"
"VA",2007,5.9,28.8,105,59.6,60.7,158,171.9,145.1,72.5,16.5,300,4600,11450,16060,16350,42940,45290,36600,20500,5000,40,660,1640,2300,2330,6240,6850,5710,3170,740,50394,160088,109115,269203,269203,271838,263432,252294,282701,303491,1642959,101.5,25050,166690,""," 1 Mar 2021"
"VA",2008,5.7,27,96.9,56,57,151.1,164.1,143.1,71.2,17.6,290,4280,10850,15130,15420,41160,44380,36360,19970,5230,40,600,1570,2180,2210,6000,6720,5670,3080,780,50280,158339,112061,270400,270400,272353,270455,254118,280527,296497,1644350,98.8,24470,162520,""," 1 Mar 2021"
"VA",2009,5.4,25.4,90.5,52.8,53.8,145.1,157.3,143.6,71.6,17.6,270,3970,10310,14280,14560,39970,43640,37060,19760,5120,30,560,1480,2050,2080,5820,6620,5770,3050,770,50447,156636,113954,270590,270590,275504,277506,258183,276117,290990,1648890,97.1,24110,160120,""," 1 Mar 2021"
"VA",2010,3.5,22.4,83.6,48.2,48.8,137.6,153.8,141.6,71.5,18.7,180,3490,9470,12960,13140,38370,43250,37720,19340,5390,20,500,1350,1850,1870,5570,6560,5870,2980,800,49738,155759,113308,269067,269067,278814,281231,266347,270498,288473,1654430,95,23650,157200,""," 1 Mar 2021"
"VA",2011,3.3,19.5,75,43,43.6,131.4,151.6,140.6,74.3,18.5,170,2990,8460,11450,11620,37040,43110,38550,19570,5370,20,430,1210,1630,1650,5380,6560,6020,3030,810,50309,153700,112841,266541,266541,281950,284318,274217,263529,289610,1660165,93.5,23450,155260,""," 1 Mar 2021"
"VA",2012,3.7,17.9,69.4,39.8,40.5,129,150.8,143.5,75.1,18.8,180,2740,7840,10570,10760,36720,43150,40300,19720,5430,20,390,1120,1510,1540,5320,6560,6280,3050,810,50117,152862,112842,265704,265704,284711,286053,280888,262646,289300,1669302,93.5,23550,156080,""," 1 Mar 2021"
"VA",2013,2.3,14.5,64.8,35.8,36.3,125.4,151.2,143.6,75.8,18.8,120,2200,7250,9450,9570,35910,43390,41120,20060,5380,10,310,1030,1340,1350,5170,6580,6410,3100,810,50555,151950,111923,263873,263873,286292,287050,286337,264467,286376,1674395,92.8,23420,155420,""," 1 Mar 2021"
"VA",2014,2.6,13,54.8,30.5,31,114.1,147,143.6,77.8,18.6,130,1980,6040,8020,8150,32760,42510,41490,20870,5230,20,290,880,1170,1190,4810,6520,6540,3260,790,51742,152539,110177,262716,262716,287163,289172,288965,268387,280920,1677323,90,23120,151010,""," 1 Mar 2021"
"VA",2015,2.1,11.8,52.7,28.7,29.1,111,144.8,144.7,77.4,18.8,110,1810,5740,7560,7660,31600,42150,41800,21210,5160,10,260,840,1100,1110,4670,6490,6600,3330,790,51759,153924,109017,262941,262941,284715,291194,288877,274011,274092,1675830,89.3,22990,149580,""," 1 Mar 2021"
"VA",2016,2,10.9,47.7,26.1,26.5,104.7,141.9,144.3,78.6,19.9,100,1690,5210,6900,7000,29520,41510,41800,21990,5300,10,240,760,1000,1010,4390,6400,6620,3460,810,50980,155533,109204,264737,264737,281968,292495,289732,279838,266122,1674892,87.8,22690,147140,""," 1 Mar 2021"
"VA",2017,1.9,10.1,45.2,24.6,24.9,99.2,137.9,139.8,77.4,19.4,100,1570,4940,6520,6620,27830,40630,40570,22020,5110,10,230,730,960,970,4160,6280,6430,3480,790,51445,156000,109449,265449,265449,280558,294626,290135,284483,263480,1678731,85.1,22110,142780,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",1988,3.5,52.7,113.4,80.8,81.3,163.1,154.7,109.7,42.9,8.6,10,610,1130,1740,1750,3570,3820,2610,1030,170,NA,80,150,220,220,510,590,410,160,20,3407,11543,9946,21489,21489,21862,24703,23831,23917,19583,135385,95.6,1910,12950,""," 1 Mar 2021"
"VT",1992,5.3,38.5,119.2,71,72.1,134.7,160.4,108.7,44.3,9,20,420,870,1290,1310,3080,3260,2650,1150,210,NA,60,120,180,180,450,510,420,180,30,3681,10883,7340,18223,18223,22869,20320,24351,25943,23289,134995,86.4,1760,11660,""," 1 Mar 2021"
"VT",1996,3.2,34.8,102.2,60.9,61.6,134.7,137.3,110.6,45.5,10,10,430,810,1240,1250,2460,2820,2370,1210,260,NA,60,110,170,170,360,440,370,180,40,4331,12461,7882,20343,20343,18284,20570,21387,26568,25812,132964,78,1560,10380,""," 1 Mar 2021"
"VT",2000,NA,22.3,74.6,43.5,43.8,118.3,142.8,110.9,50.6,11.2,NA,300,670,970,980,2190,2430,2290,1270,300,NA,40,100,140,140,320,380,370,200,40,4391,13222,9041,22263,22263,18549,16997,20661,25168,26777,130415,72.5,1450,9460,""," 1 Mar 2021"
"VT",2005,3.4,19.2,62,37.8,38.4,111,166.3,117.7,58.5,12.5,10,260,640,900,910,2360,2550,2170,1240,320,NA,30,90,120,120,340,390,350,190,50,4264,13399,10288,23687,23687,21294,15324,18426,21152,25444,125327,76.2,1440,9550,""," 1 Mar 2021"
"VT",2006,NA,18.3,65.7,38.9,39.2,113.1,159.5,123.9,63.2,14.2,NA,250,670,920,930,2450,2520,2190,1320,350,NA,30,90,130,130,350,390,350,210,50,4216,13373,10224,23597,23597,21630,15815,17672,20917,24521,124152,78.6,1480,9750,""," 1 Mar 2021"
"VT",2007,2.7,18.8,65.8,39.3,39.8,117.1,160.8,122.2,60.2,12.7,10,250,670,920,930,2520,2630,2110,1220,300,NA,30,100,130,130,370,410,330,190,40,3969,13211,10244,23455,23455,21502,16325,17261,20339,23563,122445,79.3,1470,9710,""," 1 Mar 2021"
"VT",2008,NA,16.3,65.9,38.5,38.9,117.3,149.4,127.9,58,11.6,NA,210,680,890,900,2460,2550,2190,1140,260,NA,30,100,120,130,360,400,340,180,40,3917,12802,10394,23196,23196,21012,17092,17110,19612,22739,120761,78.8,1440,9510,""," 1 Mar 2021"
"VT",2009,2.8,13.5,55,32.2,32.7,112.8,140.6,124.4,58.1,15,10,170,560,730,740,2370,2500,2130,1100,330,NA,20,80,100,100,340,390,340,170,50,3820,12454,10245,22699,22699,21022,17802,17117,18871,21754,119265,76.9,1390,9170,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",2010,2.9,14.1,52.5,31.8,32.3,106.5,140.9,135,60.8,14.5,10,170,540,710,720,2260,2500,2340,1100,310,NA,20,80,100,100,330,380,370,170,50,3647,12100,10338,22438,22438,21205,17740,17333,18156,21327,118199,78.1,1410,9230,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",2011,NA,17.2,47.1,31.5,31.8,109.1,139,123.1,62,14.6,NA,200,510,710,720,2310,2460,2190,1080,310,NA,30,70,100,100,330,380,350,170,50,3762,11755,10753,22508,22508,21218,17675,17796,17336,21001,117534,77.1,1380,9060,"Proportion of abortions had by each age-group based on supplemental data from state Department of Health."," 1 Mar 2021"
"VT",2012,NA,15.8,43.5,29.2,29.6,102.2,140,127.5,62.6,13,NA,180,470,650,660,2180,2460,2290,1070,260,NA,20,70,90,90,320,380,360,170,40,3690,11480,10744,22224,22224,21368,17603,17951,17083,20378,116607,76.6,1360,8930,""," 1 Mar 2021"
"VT",2013,NA,12.7,43.8,27.9,28.3,92.8,136.9,126.7,68.9,14.2,NA,140,470,610,620,2020,2400,2310,1180,280,NA,20,70,80,90,300,370,370,180,40,3608,11194,10658,21852,21852,21764,17500,18234,17177,19674,116201,75.8,1340,8810,""," 1 Mar 2021"
"VT",2014,NA,11.7,41.3,26,26.1,88.2,141.7,133.8,66.9,16,NA,130,430,560,560,1960,2470,2430,1160,300,NA,20,60,80,80,290,380,390,180,50,3524,11116,10343,21459,21459,22198,17397,18188,17288,18908,115438,76.9,1360,8880,""," 1 Mar 2021"
"VT",2015,NA,9.2,33.3,20.8,21.1,76.7,140.3,134.5,71.3,12.2,NA,100,340,440,450,1740,2450,2430,1250,220,NA,10,50,60,60,260,380,380,200,30,3452,11007,10276,21283,21283,22643,17426,18092,17528,18152,115124,74.2,1310,8540,""," 1 Mar 2021"
"VT",2016,NA,10.4,30,20,20.2,72.1,134.2,131.9,70,15.5,NA,110,310,420,420,1630,2350,2380,1250,270,NA,10,40,60,60,240,360,380,200,40,3400,10658,10290,20948,20948,22591,17522,18038,17830,17264,114193,72.6,1280,8300,""," 1 Mar 2021"
"VT",2017,NA,8.2,27.1,17.6,17.7,62.9,131,132,68.9,16.4,NA,80,280,360,360,1420,2320,2390,1250,280,NA,10,40,50,50,210,360,380,200,40,3393,10398,10193,20591,20591,22614,17718,18147,18197,17026,114293,70.3,1240,8040,"Proportion of abortions had by 15-17-year-olds and 18-19-year-olds based on supplemental data from state Department of Health."," 1 Mar 2021"
"WA",1988,11.7,66.2,164.7,106.8,108.9,203.5,175.7,108,45.2,9.5,330,6240,10900,17140,17470,34120,35570,23270,8960,1600,40,790,1450,2240,2280,4860,5350,3550,1320,220,28206,94219,66165,160384,160384,167650,202475,215510,198286,167261,1111566,108.8,17590,120980,""," 1 Mar 2021"
"WA",1992,11,68.3,167.7,107.3,109.6,214.4,181.9,117.8,52.7,12.1,380,6760,10700,17460,17840,36810,35760,27260,12160,2500,40,890,1450,2340,2390,5200,5360,4150,1810,350,34282,98891,63817,162708,162708,171679,196635,231353,230768,206488,1199631,110.3,19250,132320,""," 1 Mar 2021"
"WA",1996,8.8,53.6,139.2,86.5,88.4,183.8,171.6,113.6,52.2,12.8,360,6210,10110,16320,16680,31140,33470,26080,12820,3000,50,840,1430,2270,2310,4520,5060,4020,1940,430,40621,116022,72663,188685,188685,169421,195066,229590,245642,234843,1263247,97.5,18290,123190,""," 1 Mar 2021"
"WA",2000,6.6,42.2,125.4,75.1,76.5,173.2,166.9,129.7,58.5,14,280,5310,10340,15660,15940,33100,32660,27780,13980,3450,40,720,1450,2160,2200,4810,4960,4300,2140,500,42654,125865,82465,208330,208330,191073,195659,214244,239209,245648,1294163,98.1,18900,126910,""," 1 Mar 2021"
"WA",2005,5.5,31.2,103.2,59.2,60.3,150.7,160.6,132.7,67.1,15.5,240,4140,8710,12850,13100,32620,33590,27340,14890,3750,30,560,1230,1780,1810,4780,5160,4290,2310,560,44450,132851,84389,217240,217240,216486,209159,205982,221773,242849,1313489,95.4,18910,125290,""," 1 Mar 2021"
"WA",2006,4.5,31.4,106.6,60.5,61.4,155.2,164.3,136.4,69.7,16.9,200,4240,9110,13350,13550,33740,36140,27810,15770,4030,30,570,1290,1860,1890,4950,5550,4380,2440,600,44143,135105,85399,220504,220504,217351,219940,203878,226319,237789,1325781,98.8,19810,131040,""," 1 Mar 2021"
"WA",2007,5.2,33.7,107.9,62.6,63.6,159,162.8,139.5,70,17,230,4590,9390,13980,14210,34460,37030,28640,16000,3960,30,620,1330,1950,1980,5050,5690,4510,2490,590,43645,136296,87011,223307,223307,216679,227415,205402,228546,232742,1334091,100.7,20300,134310,""," 1 Mar 2021"
"WA",2008,5.1,31.6,104.6,60.7,61.6,157.2,163.2,139.3,69.1,18.2,220,4290,9390,13680,13890,34520,37930,29330,15720,4140,30,580,1330,1910,1940,5070,5840,4620,2440,620,42577,135614,89731,225345,225345,219516,232390,210488,227483,227666,1342888,100.9,20530,135520,""," 1 Mar 2021"
"WA",2009,3.8,28.7,95.7,55.9,56.6,148.7,159.8,137.5,68.2,18.9,160,3840,8790,12630,12790,33120,37590,29930,15370,4250,20,520,1250,1770,1790,4880,5800,4720,2390,640,42860,133927,91848,225775,225775,222680,235295,217649,225296,225607,1352302,98.4,20220,133050,""," 1 Mar 2021"
"WA",2010,3.6,26.1,84.4,49.8,50.5,135.3,155.2,135.5,70.2,18.3,150,3460,7650,11110,11260,30400,36650,30490,15500,4160,20,470,1080,1560,1570,4460,5660,4820,2410,620,42687,132598,90628,223226,223226,224645,236098,225100,220927,227944,1357940,94.6,19550,128460,""," 1 Mar 2021"
"WA",2011,3.3,23.1,82,46.7,47.3,129.4,154.3,135.5,70.7,18.7,140,3030,7160,10190,10330,29980,36890,31510,15350,4330,20,410,1020,1430,1450,4410,5700,4970,2400,650,42899,130891,87342,218233,218233,231628,239045,232530,217192,231802,1370430,93.7,19580,128380,""," 1 Mar 2021"
"WA",2012,3.1,20.9,74.3,42.1,42.7,122.8,152.9,137.5,71.9,17.9,130,2720,6340,9060,9190,28900,36660,32860,15680,4170,20,370,910,1280,1300,4270,5690,5200,2460,630,42914,129696,85367,215063,215063,235283,239692,239045,218055,232332,1379470,92.4,19540,127470,""," 1 Mar 2021"
